Trial	Subject	Color	Stimulus	Start Time [ms]	End Time [ms]	Fixation Start [ms]	Fixation Duration [ms]	Fixation End [ms]	Position X	Position Y	Average Pupil Size [px] X	Average Pupil Size [px] Y	Average Pupil Diameter [mm]	Dispersion X	Dispersion Y	Eye	Number
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3289060	199	3289260	673.6	275.8	92.3	60.1	3.4	7.0	9.0	Binocular	8911
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3289493	199	3289692	792.9	300.4	94.6	55.8	3.5	17.0	6.0	Binocular	8912
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3290591	66	3290657	739.3	268.2	92.5	60.3	3.4	3.0	12.0	Binocular	8913
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3290990	199	3291190	775.7	228.1	91.2	67.0	3.4	8.0	16.0	Binocular	8914
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3291789	66	3291855	827.6	284.7	96.3	59.0	3.6	0.0	4.0	Binocular	8915
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3292354	133	3292488	638.2	268.8	94.0	62.6	3.3	8.0	11.0	Binocular	8916
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3292554	199	3292754	735.2	253.0	90.3	62.9	3.3	4.0	10.0	Binocular	8917
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3294285	166	3294451	719.3	309.7	94.6	55.3	3.5	3.0	15.0	Binocular	8918
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3294750	133	3294884	645.8	226.2	91.3	67.9	3.2	3.0	19.0	Binocular	8919
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3295283	198	3295482	835.6	261.8	88.5	59.2	3.4	2.0	8.0	Binocular	8920
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3295549	266	3295815	747.5	279.2	92.0	58.6	3.3	13.0	4.0	Binocular	8921
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3295882	166	3296048	712.1	269.8	93.0	61.3	3.4	24.0	10.0	Binocular	8922
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3296114	433	3296548	730.8	287.5	94.5	58.3	3.5	9.0	24.0	Binocular	8923
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3296647	133	3296780	675.5	293.3	96.6	58.9	3.5	2.0	4.0	Binocular	8924
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3296847	66	3296913	708.6	293.4	96.3	58.5	3.5	0.0	5.0	Binocular	8925
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3296979	166	3297146	676.0	291.1	95.7	59.1	3.5	1.0	7.0	Binocular	8926
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3297212	99	3297312	643.6	337.2	95.5	51.7	3.5	3.0	4.0	Binocular	8927
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3297645	166	3297811	728.3	319.0	94.2	53.5	3.5	18.0	15.0	Binocular	8928
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3298044	232	3298277	846.3	294.9	90.2	54.4	3.5	6.0	10.0	Binocular	8929
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3298344	166	3298510	783.9	311.4	92.2	53.1	3.5	7.0	5.0	Binocular	8930
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3298610	199	3298810	695.3	310.4	93.2	54.8	3.4	4.0	12.0	Binocular	8931
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3298876	166	3299042	679.2	304.8	94.5	56.4	3.5	4.0	1.0	Binocular	8932
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3299176	199	3299375	728.3	301.8	93.9	55.4	3.4	4.0	7.0	Binocular	8933
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3299442	67	3299509	718.0	295.6	94.8	57.3	3.5	0.0	5.0	Binocular	8934
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3300240	133	3300373	710.8	281.9	86.6	56.1	3.2	5.0	15.0	Binocular	8935
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3300440	133	3300573	734.7	258.5	86.8	59.8	3.2	1.0	6.0	Binocular	8936
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3300640	166	3300806	634.1	249.9	87.1	61.8	3.1	3.0	7.0	Binocular	8937
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3301372	199	3301571	760.6	291.3	88.9	55.2	3.3	2.0	2.0	Binocular	8938
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3301642	196	3301838	811.8	295.9	88.8	53.4	3.3	2.0	3.0	Binocular	8939
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3302603	166	3302769	691.3	297.2	87.4	54.1	3.2	1.0	11.0	Binocular	8940
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3302836	133	3302969	721.9	293.0	88.1	54.9	3.2	2.0	3.0	Binocular	8941
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3303102	99	3303202	431.9	464.0	45.3	31.0	0.0	2.0	2.0	Binocular	8942
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3303269	265	3303535	491.4	477.5	46.1	30.3	0.0	65.0	34.0	Binocular	8943
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3303602	66	3303668	502.6	499.6	46.8	29.0	0.0	1.0	5.0	Binocular	8944
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3303868	66	3303934	746.7	334.3	93.8	50.5	3.5	7.0	5.0	Binocular	8945
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3304334	66	3304400	453.6	491.2	49.0	31.5	0.0	0.0	9.0	Binocular	8946
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3304666	66	3304732	465.1	501.7	47.3	28.0	0.0	5.0	50.0	Binocular	8947
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3304799	66	3304865	553.5	533.4	49.8	28.0	0.0	2.0	2.0	Binocular	8948
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3304933	98	3305032	554.8	501.4	48.5	30.0	0.0	3.0	34.0	Binocular	8949
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3305198	66	3305265	671.3	316.4	92.3	53.8	3.4	0.0	2.0	Binocular	8950
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3305331	133	3305465	673.5	302.1	90.9	54.8	3.3	2.0	3.0	Binocular	8951
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3305531	166	3305697	733.6	298.4	89.9	54.4	3.3	1.0	3.0	Binocular	8952
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3305764	66	3305830	758.0	300.3	89.5	54.3	3.4	1.0	0.0	Binocular	8953
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3306429	99	3306529	655.1	328.3	90.0	50.0	3.3	1.0	6.0	Binocular	8954
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3306696	100	3306796	627.3	463.0	44.8	29.8	0.0	2.0	10.0	Binocular	8955
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3306962	66	3307028	605.3	493.3	45.5	28.3	0.0	2.0	4.0	Binocular	8956
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3307095	232	3307328	522.4	473.5	47.3	30.6	0.0	4.0	16.0	Binocular	8957
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3307428	99	3307527	601.7	474.2	46.3	31.0	0.0	5.0	6.0	Binocular	8958
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3307594	133	3307727	693.3	471.7	45.9	30.0	0.0	6.0	8.0	Binocular	8959
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3307860	232	3308093	657.0	465.0	48.7	31.5	0.0	12.0	13.0	Binocular	8960
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3308193	67	3308260	668.4	464.0	48.3	31.5	0.0	0.0	5.0	Binocular	8961
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3308359	233	3308593	514.4	527.7	48.9	28.1	0.0	13.0	34.0	Binocular	8962
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3308659	68	3308727	565.8	476.1	48.5	28.0	0.0	4.0	3.0	Binocular	8963
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3308792	66	3308858	629.7	320.4	91.8	52.3	3.4	3.0	11.0	Binocular	8964
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3308925	99	3309025	634.3	291.9	90.2	56.3	3.3	5.0	8.0	Binocular	8965
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3309092	134	3309226	689.4	279.3	88.6	57.5	3.2	0.0	4.0	Binocular	8966
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3309291	100	3309392	741.6	284.0	88.2	55.8	3.2	3.0	2.0	Binocular	8967
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3309591	132	3309724	471.8	472.3	45.0	29.3	0.0	38.0	23.0	Binocular	8968
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3309790	133	3309923	418.1	485.6	45.5	29.5	0.0	10.0	12.0	Binocular	8969
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3309990	100	3310090	485.2	479.4	46.8	30.2	0.0	5.0	7.0	Binocular	8970
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3310156	199	3310356	522.1	480.6	47.9	31.0	0.0	16.0	52.0	Binocular	8971
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3310422	66	3310489	539.8	538.0	49.3	27.0	0.0	2.0	0.0	Binocular	8972
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3310555	166	3310722	472.1	539.9	48.3	27.3	0.0	19.0	14.0	Binocular	8973
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3310855	265	3311121	445.0	490.2	46.4	29.8	0.0	8.0	17.0	Binocular	8974
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3311188	99	3311287	543.8	529.0	48.2	27.5	0.0	4.0	9.0	Binocular	8975
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3311387	100	3311487	546.6	516.9	48.8	28.7	0.0	0.0	5.0	Binocular	8976
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3311555	397	3311953	538.5	312.9	91.5	51.8	3.5	16.0	12.0	Binocular	8977
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3312053	199	3312252	549.9	307.4	93.3	53.8	3.6	4.0	5.0	Binocular	8978
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3312719	132	3312851	753.9	305.1	93.8	55.1	3.5	11.0	6.0	Binocular	8979
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3313084	133	3313217	799.7	284.6	88.6	55.3	3.3	9.0	5.0	Binocular	8980
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3313284	100	3313384	837.0	289.9	89.2	54.3	3.2	1.0	3.0	Binocular	8981
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3313484	66	3313550	426.4	389.8	68.8	41.3	2.2	85.0	142.0	Binocular	8982
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3313883	199	3314083	477.2	455.7	45.7	31.4	0.0	9.0	17.0	Binocular	8983
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3314315	66	3314382	537.3	472.3	45.0	30.3	0.0	3.0	8.0	Binocular	8984
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3314448	133	3314582	549.6	479.8	45.5	29.1	0.0	9.0	15.0	Binocular	8985
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3314649	65	3314715	566.4	501.1	46.0	28.5	0.0	1.0	7.0	Binocular	8986
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3314781	233	3315015	565.6	477.7	45.9	30.0	0.0	3.0	16.0	Binocular	8987
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3315280	99	3315380	527.0	298.9	92.3	55.5	3.5	3.0	16.0	Binocular	8988
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3315481	265	3315746	631.1	244.9	93.8	66.3	3.4	4.0	24.0	Binocular	8989
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3315813	199	3316013	659.5	257.4	96.0	64.6	3.5	12.0	5.0	Binocular	8990
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3316079	266	3316346	693.4	259.7	95.9	64.5	3.5	1.0	12.0	Binocular	8991
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3316412	200	3316612	715.1	256.5	94.9	64.5	3.5	2.0	6.0	Binocular	8992
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3316711	365	3317077	741.0	256.9	91.4	62.3	3.3	4.0	8.0	Binocular	8993
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3317377	199	3317576	712.3	239.6	90.5	64.8	3.3	9.0	25.0	Binocular	8994
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3317643	99	3317743	637.9	274.8	91.2	59.8	3.3	18.0	17.0	Binocular	8995
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3317843	199	3318042	602.3	223.9	90.2	67.9	3.2	7.0	12.0	Binocular	8996
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3318142	99	3318242	637.9	244.0	88.0	63.5	3.1	2.0	3.0	Binocular	8997
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3318309	66	3318375	667.8	253.1	87.3	61.5	3.1	4.0	3.0	Binocular	8998
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3318541	133	3318675	719.8	242.5	85.1	61.8	3.0	0.0	6.0	Binocular	8999
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3318741	367	3319108	764.4	239.7	83.6	61.4	3.0	3.0	6.0	Binocular	9000
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3319173	233	3319407	691.7	286.2	86.4	55.1	3.1	14.0	8.0	Binocular	9001
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3319473	166	3319640	768.1	293.3	88.7	54.3	3.2	1.0	6.0	Binocular	9002
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3319739	133	3319872	877.0	297.8	86.1	51.9	3.3	4.0	10.0	Binocular	9003
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3320039	133	3320172	617.8	479.0	46.1	30.0	0.0	25.0	11.0	Binocular	9004
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3320238	99	3320338	544.1	478.8	47.0	30.3	0.0	3.0	12.0	Binocular	9005
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3320405	100	3320505	511.4	475.9	46.3	29.8	0.0	3.0	12.0	Binocular	9006
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3320605	99	3320704	472.1	504.3	46.8	29.0	0.0	9.0	25.0	Binocular	9007
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3320771	233	3321004	605.9	526.3	47.4	27.5	0.0	4.0	17.0	Binocular	9008
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3321070	66	3321137	637.6	475.8	45.8	29.8	0.0	0.0	16.0	Binocular	9009
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3321303	166	3321470	786.5	292.2	87.6	54.1	3.3	11.0	14.0	Binocular	9010
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3321603	66	3321669	557.7	384.5	67.5	40.5	1.0	78.0	125.0	Binocular	9011
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3321736	100	3321836	599.5	324.8	90.5	49.3	3.3	5.0	8.0	Binocular	9012
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3321936	265	3322202	663.0	508.6	45.8	27.3	0.0	104.0	54.0	Binocular	9013
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3322268	66	3322335	607.8	499.9	47.3	30.0	0.0	1.0	7.0	Binocular	9014
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3322402	165	3322568	691.0	325.5	95.2	53.4	3.5	20.0	19.0	Binocular	9015
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3322867	199	3323067	596.6	328.8	97.1	52.9	3.5	9.0	10.0	Binocular	9016
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3323133	66	3323200	611.1	326.1	96.3	53.5	3.5	2.0	7.0	Binocular	9017
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3323266	99	3323366	634.5	334.8	97.8	52.8	3.6	6.0	3.0	Binocular	9018
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3323932	166	3324098	710.9	283.5	92.2	58.6	3.4	8.0	5.0	Binocular	9019
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3324431	66	3324497	648.9	313.0	93.0	54.5	3.4	8.0	9.0	Binocular	9020
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3324864	598	3325462	654.8	56.4	74.5	62.4	2.7	67.0	310.0	Binocular	9021
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3325595	99	3325695	649.3	157.5	84.2	69.5	3.0	2.0	6.0	Binocular	9022
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3325762	66	3325828	649.7	160.2	79.8	66.3	2.8	3.0	11.0	Binocular	9023
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3326161	103	3326265	683.0	144.3	91.0	74.2	3.2	5.0	3.0	Binocular	9024
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3326926	266	3327193	681.4	147.7	89.4	73.7	3.2	5.0	19.0	Binocular	9025
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3327260	698	3327958	684.5	117.5	88.5	75.0	3.2	14.0	35.0	Binocular	9026
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3328058	66	3328124	692.5	97.1	92.0	77.8	3.3	6.0	0.0	Binocular	9027
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3328191	99	3328291	679.8	79.8	97.0	82.3	3.4	4.0	7.0	Binocular	9028
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3328358	66	3328424	674.1	85.8	100.8	84.3	3.6	1.0	0.0	Binocular	9029
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3328923	99	3329023	653.9	118.7	110.2	90.0	4.0	2.0	2.0	Binocular	9030
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3329489	99	3329588	653.2	137.9	113.0	90.3	4.1	2.0	1.0	Binocular	9031
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3330022	332	3330354	680.4	80.6	89.0	77.1	3.2	3.0	12.0	Binocular	9032
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3330487	133	3330621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binocular	9033
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3330720	66	3330786	589.6	548.6	56.3	29.3	0.0	0.0	11.0	Binocular	9034
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3330854	65	3330919	563.3	558.8	56.3	29.0	0.0	1.0	1.0	Binocular	9035
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3331718	132	3331851	631.9	326.4	97.6	53.8	3.6	2.0	7.0	Binocular	9036
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3331918	133	3332051	638.8	330.3	100.6	55.0	3.7	2.0	5.0	Binocular	9037
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3332117	99	3332217	612.3	537.9	52.8	28.8	0.0	5.0	3.0	Binocular	9038
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3332317	99	3332417	614.4	506.4	53.0	31.0	0.0	1.0	6.0	Binocular	9039
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3332484	199	3332683	589.4	509.9	51.7	30.7	0.0	6.0	14.0	Binocular	9040
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3332817	66	3332883	571.2	497.2	52.0	32.0	0.0	0.0	13.0	Binocular	9041
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3333049	68	3333118	557.6	487.9	51.5	32.0	0.0	1.0	4.0	Binocular	9042
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3333182	66	3333249	558.2	491.0	52.0	32.3	0.0	1.0	4.0	Binocular	9043
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3333349	300	3333649	689.3	329.8	107.8	58.4	4.0	62.0	5.0	Binocular	9044
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3333782	66	3333848	634.0	490.0	56.0	33.8	0.0	2.0	7.0	Binocular	9045
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3333914	565	3334480	643.3	509.5	58.5	33.3	0.0	20.0	15.0	Binocular	9046
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3334580	332	3334913	630.6	525.0	59.5	33.0	0.0	6.0	18.0	Binocular	9047
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3334979	166	3335146	657.1	529.2	57.7	31.7	0.0	5.0	8.0	Binocular	9048
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3335212	100	3335312	679.2	525.9	56.3	31.7	0.0	2.0	4.0	Binocular	9049
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3335378	100	3335479	666.4	538.0	55.0	31.0	0.0	0.0	2.0	Binocular	9050
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3335578	299	3335878	573.6	509.8	52.8	31.3	0.0	22.0	16.0	Binocular	9051
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3336010	199	3336210	591.5	536.1	53.2	29.6	0.0	16.0	6.0	Binocular	9052
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3336277	232	3336510	566.1	527.1	51.2	29.9	0.0	13.0	22.0	Binocular	9053
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3336576	265	3336842	577.3	516.0	52.8	31.1	0.0	4.0	7.0	Binocular	9054
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3336909	200	3337109	621.0	519.4	51.2	30.3	0.0	9.0	25.0	Binocular	9055
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3337243	100	3337344	626.8	561.8	51.7	26.7	0.0	0.0	5.0	Binocular	9056
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3337475	432	3337908	580.1	540.8	51.5	28.4	0.0	5.0	30.0	Binocular	9057
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3337974	199	3338173	601.0	526.5	50.8	29.0	0.0	1.0	7.0	Binocular	9058
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3338240	99	3338340	577.2	514.1	51.0	30.0	0.0	1.0	11.0	Binocular	9059
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3338440	99	3338539	569.0	520.6	51.2	30.2	0.0	3.0	5.0	Binocular	9060
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3338607	166	3338773	595.7	511.0	50.6	30.1	0.0	2.0	12.0	Binocular	9061
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3338839	166	3339005	641.5	502.0	48.8	29.6	0.0	2.0	5.0	Binocular	9062
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3339073	198	3339272	654.1	497.7	48.2	29.6	0.0	15.0	12.0	Binocular	9063
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3339338	232	3339571	581.0	577.7	49.6	24.4	0.0	7.0	33.0	Binocular	9064
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3339671	99	3339771	579.0	548.4	48.5	26.0	0.0	0.0	4.0	Binocular	9065
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3339904	200	3340104	653.6	-269.0	85.8	55.3	2.9	9.0	41.0	Binocular	9066
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3340170	232	3340403	699.7	-255.4	83.9	54.9	2.8	17.0	11.0	Binocular	9067
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3340536	99	3340636	588.3	597.2	49.7	23.3	0.0	10.0	34.0	Binocular	9068
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3340703	165	3340869	606.5	518.8	49.8	29.2	0.0	7.0	27.0	Binocular	9069
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3340936	165	3341102	651.0	482.4	46.3	29.5	0.0	2.0	10.0	Binocular	9070
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3341601	99	3341700	600.5	487.7	46.5	30.0	0.0	5.0	5.0	Binocular	9071
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3341800	199	3342000	707.5	186.0	89.6	70.6	3.2	3.0	7.0	Binocular	9072
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3342133	99	3342233	718.8	175.5	86.3	68.3	3.1	2.0	3.0	Binocular	9073
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3342299	166	3342466	738.3	182.5	86.4	68.5	3.1	11.0	4.0	Binocular	9074
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3342532	100	3342632	762.8	190.6	88.0	69.2	3.2	5.0	2.0	Binocular	9075
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3342866	99	3342965	681.3	214.2	76.5	60.8	1.7	4.0	4.0	Binocular	9076
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3343131	199	3343331	664.2	271.2	89.3	58.3	2.5	2.0	3.0	Binocular	9077
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3343398	133	3343532	685.6	270.8	97.0	62.0	3.5	3.0	6.0	Binocular	9078
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3343797	66	3343863	671.2	298.2	94.8	56.8	3.4	2.0	0.0	Binocular	9079
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3343964	99	3344063	711.2	294.6	95.2	56.7	3.4	1.0	3.0	Binocular	9080
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3344229	99	3344329	748.2	294.4	77.8	43.3	3.3	0.0	1.0	Binocular	9081
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3344429	99	3344529	597.9	400.8	47.8	36.5	0.0	1.0	2.0	Binocular	9082
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3344629	165	3344795	688.0	299.4	92.5	55.1	3.3	3.0	4.0	Binocular	9083
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3344864	131	3344996	682.1	191.8	89.3	70.3	3.1	2.0	4.0	Binocular	9084
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3345095	66	3345161	685.8	200.1	89.5	70.0	3.1	0.0	3.0	Binocular	9085
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3345327	232	3345560	705.6	215.6	91.5	69.1	3.3	3.0	7.0	Binocular	9086
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3345627	99	3345727	722.5	217.5	95.0	70.3	3.5	0.0	2.0	Binocular	9087
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3345827	166	3345993	689.3	214.7	90.2	68.7	3.2	3.0	3.0	Binocular	9088
Trial001	ss03	Coral	ss03-1-recording.avi	0	4131174	3346093	199	3346292	722.7	216.4	80.1	61.0	2.9	3.0	4.0	Binocular	9089
